Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,"Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)",-0.5052605261170664,-1.8607346735462214,0.0,0.18163103721298496,0.602,13/36,14.49%,RBM4;TRA2B;YTHDC1;HNRNPL;RBM25;FAM172A;RBM15;DDX5;RBM5;HNRNPU;RNPS1;SRSF6;RBMX
prerank,Regulation Of Actin Cytoskeleton Organization (GO:0032956),0.46499818793949727,1.8593816688219287,0.0021008403361344537,0.02802491294672641,0.607,19/53,19.27%,RHOA;TWF2;RHOG;CORO1A;CDC42;RALA;ARHGAP18;RAC1;SH3BP1;EZR;ROCK2;DYNLL1;ARHGDIB;PRKCD;CSF1R;F11R;FSCN1;RNH1;HRAS
prerank,Regulation Of Telomerase RNA Localization To Cajal Body (GO:1904872),0.625897249421193,1.8561798870678656,0.005940594059405941,0.02843678315638338,0.618,11/17,21.65%,CCT5;NOP10;CCT7;RUVBL1;NHP2;TNIP1;CCT8;CCT4;CCT6A;CCT3;DKC1
prerank,Amino Acid Catabolic Process (GO:0009063),0.6014891897048099,1.8542834809082782,0.006185567010309278,0.028340908000356456,0.623,10/19,21.46%,ETFB;ECHS1;DLD;ETFA;BLMH;BCKDK;GOT2;KYNU;ALDH6A1;ALDH5A1
prerank,Phagocytosis (GO:0006909),0.519744874107983,1.8519546901372423,0.0020920502092050207,0.028682401349760064,0.635,18/35,23.78%,TYROBP;CORO1A;CDC42;ANXA11;SH3BP1;CD36;MYD88;ANXA1;NR1H3;BIN2;ITGB2;PIP5K1C;AIF1;VAMP7;ITGB1;GSN;MYH9;CD302
prerank,"Negative Regulation Of Gene Expression, Epigenetic (GO:0045814)",-0.5005515024726445,-1.8465582980250161,0.0,0.1810654903291483,0.657,14/38,19.20%,EPC1;HELLS;UHRF2;MPHOSPH8;SIRT1;MORC2;SPTY2D1;PPM1D;UBR2;CREBZF;KMT2D;EZH2;L3MBTL1;HDAC5
prerank,Protein Neddylation (GO:0045116),0.5934382896905126,1.8450426740870336,0.0,0.03052677590463927,0.659,12/20,30.30%,RBX1;NEDD8;RNF7;DCUN1D5;COPS4;COPS5;DCUN1D1;COPS7A;UBA3;UBE2M;UBE2F;COPS3
prerank,Positive Regulation Of miRNA Transcription (GO:1902895),-0.5489205598078468,-1.838750584025408,0.004008016032064128,0.17363420427553444,0.688,12/26,17.47%,JUN;FOS;KLF4;STAT3;FOXO3;EGR1;SRF;FOSL1;SREBF1;POU2F1;NR3C1;HIF1A
prerank,Cellular Response To Type I Interferon (GO:0071357),0.5909426604194484,1.8339241291059623,0.0037243947858473,0.032427185199454575,0.702,15/19,32.91%,IFITM2;MYD88;OAS2;IFNAR1;MAVS;IRAK1;JAK1;SP100;IFITM3;TBKBP1;STAT2;TANK;IKBKE;STAT1;IFITM1
prerank,Type I Interferon-Mediated Signaling Pathway (GO:0060337),0.5909426604194484,1.8339241291059623,0.0037243947858473,0.032427185199454575,0.702,15/19,32.91%,IFITM2;MYD88;OAS2;IFNAR1;MAVS;IRAK1;JAK1;SP100;IFITM3;TBKBP1;STAT2;TANK;IKBKE;STAT1;IFITM1
prerank,Negative Regulation Of Peptidase Activity (GO:0010466),0.6234457103510923,1.833907969526856,0.004219409282700422,0.03177864149546548,0.702,8/16,17.58%,TIMP1;SERPINB1;CSTB;PARK7;CST7;CSTA;AKT1;CST3
