Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Apoptosis,-0.2421083367246029,-1.0849680386020026,0.27235772357723576,0.5587776694235062,1.0,11/99,5.04%,JUN;FOS;GADD45B;MCL1;DDIT3;ERN1;TUBA1A;NFKBIA;CYCS;DIABLO;RAF1
prerank,Osteoclast differentiation,-0.25033344198798824,-1.0804798486588523,0.2974559686888454,0.559049518688752,1.0,13/78,12.02%,JUN;FOSB;FOS;JUND;NFKBIA;JUNB;SOCS3;GAB2;FOSL1;PIK3R1;PLCG2;IRF9;FOSL2
prerank,Inositol phosphate metabolism,-0.2687008341351214,-1.0781638306833576,0.3184855233853007,0.5541277477082238,1.0,19/50,29.58%,PIK3C2A;IPMK;MTMR3;INPP5D;MTMR6;PLCG2;MTMR4;INPP5K;PLCB1;PI4KA;SYNJ1;PLCB2;PIK3CB;PIP5K1B;INPP4A;PIK3CG;PIP5K1A;SACM1L;PIK3C3
prerank,Ubiquitin mediated proteolysis,0.23440963689720234,1.076807554003028,0.2884990253411306,0.4728905081149304,1.0,24/115,17.50%,RBX1;UBE2E1;UBE2L3;ANAPC11;UBE2Q1;RNF7;UBE2K;UBA52;UBA2;UBE2I;UBE2L6;UBE2R2;UBE2J1;UBE2N;UBE4A;UBE2D2;CUL4A;UBE2A;UBE2B;CDC23;CDC26;KEAP1;UBE2J2;SKP2
prerank,Cytokine-cytokine receptor interaction,0.262044586882512,1.0733171930053793,0.3301158301158301,0.4764291135316289,1.0,25/68,25.51%,TNFRSF1A;IL3RA;IL2RA;CCL5;IL2RG;IL1RAP;TGFB1;LTB;TNFRSF18;IFNGR2;IL12RB1;CSF1R;IL18;IL10RB;IFNAR1;TNFRSF25;TNFRSF4;TNFSF13B;FAS;IFNGR1;IL15RA;TGFBR1;IL6R;IL17RE;TNFRSF1B
prerank,Lysosome,0.23951046180154928,1.066453054204645,0.3283018867924528,0.48782666185970575,1.0,37/98,29.82%,CLTA;CD63;LITAF;AP1M1;GLB1;CD68;GNPTAB;CTSA;CLTC;HYAL2;CTSZ;CTSC;HYAL3;AP3S1;FUCA2;SCARB2;AP3M1;LIPA;ATP6V0B;M6PR;NPC2;LAMP2;AP1S2;PLA2G15;CTSW;AP1S1;ACP2;TPP1;HEXA;CTSD;LAMP1;SUMF1;AGA;ATP6AP1;PPT1;CTNS;SLC17A5
prerank,Measles,-0.24555347560994564,-1.0661322173359404,0.32229580573951433,0.5742646911669547,1.0,8/86,3.99%,JUN;FOS;TNFAIP3;STAT3;NFKBIB;NFKBIA;CYCS;IL12A
prerank,Notch signaling pathway,-0.2922632967178368,-1.0619992696205576,0.35070140280561124,0.5733649898632562,1.0,8/36,12.36%,TLE4;KAT2A;ATXN1L;MAML3;ATXN1;EP300;MAML2;NOTCH1
prerank,Complement and coagulation cascades,0.35037212730756767,1.0478653486738314,0.39921722113502933,0.5228723661103444,1.0,6/18,19.04%,CFD;F12;ITGAX;ITGB2;C3AR1;F13A1
prerank,Other glycan degradation,-0.36045692954705877,-1.0477316890901984,0.3898989898989899,0.5995561080115759,1.0,6/15,24.40%,NEU1;ENGASE;MAN2C1;MANBA;GBA2;MAN2B1
prerank,JAK-STAT signaling pathway,-0.24661358430573244,-1.0468176995208336,0.3514644351464435,0.5910517892479561,1.0,24/72,24.29%,MCL1;STAT3;IL6ST;IL12A;RAF1;SOCS3;CSF3R;EP300;PIK3R1;JAK2;IRF9;SOCS4;PTPN2;AKT2;STAT5B;AKT3;CREBBP;IL10RA;TYK2;PIK3CB;SOCS1;MPL;SOCS6;BCL2
prerank,Basal transcription factors,-0.2821336872390034,-1.0348086497768527,0.40594059405940597,0.6128077108911382,1.0,16/35,28.24%,CCNH;GTF2F1;TAF4B;MNAT1;TAF1;GTF2B;TAF9B;GTF2H2C;TAF3;GTF2H2;GTF2A1;TAF2;TAF13;CDK7;ERCC3;TAF6L
prerank,Insulin resistance,-0.2517458819002604,-1.0310954709144935,0.3941299790356394,0.6118305041938816,1.0,19/63,22.91%,STAT3;IRS2;NFKBIA;MLXIP;PPP1R3E;SOCS3;PIK3R1;INSR;CRTC2;SREBF1;FOXO1;PRKAG2;AKT2;AKT3;CREB5;PRKAG1;PIK3CB;TNF;CREB3L2
prerank,Circadian rhythm,-0.32620398607401113,-1.0288209356716764,0.41140529531568226,0.6072027727355644,1.0,9/19,29.28%,PER1;PER2;PRKAG2;PRKAG1;CSNK1D;CLOCK;CRY1;FBXW11;CSNK1E
prerank,Glucagon signaling pathway,0.2579296734677463,1.02817964979259,0.4045368620037807,0.5651584705183078,1.0,12/58,14.11%,PGAM1;PFKP;PDHA1;PPP4C;PDHB;CALM2;PKM;LDHB;CALM1;GNAS;AKT1;CALM3
prerank,Hippo signaling pathway,0.24965342704049115,1.0279292305673526,0.38953488372093026,0.5610997239116232,1.0,17/62,20.90%,YWHAB;PPP1CA;ACTG1;YWHAH;MOB1A;YWHAE;MYC;PPP2CB;TGFB1;ITGB2;SMAD2;PPP1CC;YWHAQ;YWHAG;PRKCI;PPP2R1A;SMAD3
prerank,Phosphatidylinositol signaling system,-0.24416218710099516,-1.0273458799702266,0.3969957081545064,0.600803434808747,1.0,22/59,29.75%,PIK3C2A;IPMK;MTMR3;INPP5D;MTMR6;PIK3R1;PLCG2;ITPR1;MTMR4;PLCB1;PI4KA;SYNJ1;IP6K1;PLCB2;PIK3CB;PIP5K1B;DGKZ;INPP4A;PIP5K1A;SACM1L;PIK3C3;DGKG
prerank,RIG-I-like receptor signaling pathway,-0.26830520609821334,-1.0099225518647583,0.42071881606765327,0.635018645390686,1.0,7/42,12.68%,DDX3X;NFKBIB;NFKBIA;IL12A;IRF3;AZI2;ATG12
prerank,Ribosome biogenesis in eukaryotes,0.24395142221410443,1.0094123317721635,0.4437984496124031,0.6004274461884747,1.0,14/62,17.54%,RPP25L;RAN;CSNK2A1;EIF6;XRN2;NOP10;NOB1;NHP2;POP4;IMP3;UTP6;CSNK2B;CSNK2A2;RIOK2
prerank,Lipid and atherosclerosis,0.21938274272165587,1.0062018613136472,0.4461538461538462,0.6035816168949335,1.0,27/123,14.94%,PYCARD;RHOA;CDC42;TNFRSF1A;BAX;RAC1;KRAS;CCL5;EIF2S1;NCF4;CYBA;RAP1B;RAP1A;MAPK1;CD36;CALM2;ROCK2;MYD88;MAPK9;BID;CALM1;NRAS;NCF2;LYN;AKT1;CALM3;IL18
prerank,Viral carcinogenesis,0.21780489886342635,1.0030290498249876,0.43673469387755104,0.6060631752300643,1.0,24/117,14.05%,RHOA;YWHAB;CDC42;BAX;YWHAH;VDAC3;HDAC1;RAC1;KRAS;YWHAE;MAPK1;PSMC1;GTF2E1;GTF2A2;PKM;CCNA1;RANBP1;HNRNPK;NRAS;PXN;LYN;ACTN4;GTF2H3;BAK1
prerank,Spliceosome,-0.21909570732438102,-1.0019686648028985,0.448207171314741,0.6437841826238891,1.0,26/119,16.63%,SRSF7;PRPF38B;FUS;TRA2B;SRSF10;TRA2A;PRPF3;RBM25;CHERP;DDX5;HNRNPU;DHX38;BCAS2;SRSF1;THOC1;SNRNP70;PRPF18;TCERG1;EIF4A3;HNRNPA3;SRSF6;RBMX;DHX15;RBMXL1;SRSF2;U2AF1
prerank,Phospholipase D signaling pathway,0.23604266051857137,0.9975111818107661,0.448559670781893,0.6150477482982305,1.0,14/75,15.55%,RHOA;RALB;RALA;KRAS;FCER1G;MAPK1;MAP2K2;NRAS;GNAS;ARF1;ARF6;AKT1;PIP5K1C;AGPAT2
prerank,Cytosolic DNA-sensing pathway,0.27656757912395663,0.9964122524801182,0.4393638170974155,0.6128685667507124,1.0,8/37,14.94%,PYCARD;CCL5;POLR3K;POLR2L;POLR1D;POLR3GL;POLR2E;IL18
prerank,Chagas disease,0.24044612226114492,0.9943409532397839,0.4474708171206226,0.6131840695263001,1.0,23/62,22.63%,GNAI2;TNFRSF1A;CCL5;MAPK1;PPP2CB;MYD88;MAPK9;FADD;TGFB1;IFNGR2;GNAS;AKT1;SMAD2;GNAI3;PPP2R1A;IRAK1;GNA15;FAS;IFNGR1;PIK3CA;CD3D;IKBKG;TGFBR1
prerank,Cholinergic synapse,0.25317548401028767,0.9929170683487447,0.48893360160965793,0.6119774974584077,1.0,10/49,15.70%,GNG5;GNAI2;GNB1;KRAS;GNB2;MAPK1;GNB4;NRAS;AKT1;GNAI3
prerank,Estrogen signaling pathway,-0.24206155450496059,-0.9895080058023851,0.4656964656964657,0.6663775908420778,1.0,19/60,26.52%,JUN;FOS;ATF6B;RAF1;PIK3R1;ITPR1;PLCB1;AKT2;ATF2;NCOA2;AKT3;ATF4;PLCB2;CREB5;PIK3CB;CREB3L2;BCL2;NCOA1;SOS2
prerank,DNA replication,-0.28003102603893926,-0.9810419160498962,0.4779116465863454,0.6782324527533096,1.0,9/29,21.60%,MCM7;LIG1;POLA1;RFC1;POLD1;POLE;MCM4;PRIM2;POLD2
prerank,Neurotrophin signaling pathway,0.23077706168966347,0.9801097417706683,0.5050100200400801,0.6376394593291642,1.0,18/79,14.43%,RHOA;CDC42;BAX;RAC1;KRAS;YWHAE;RAP1B;RAP1A;MAPK1;CALM2;MAPK9;ARHGDIB;MAP2K2;CALM1;NRAS;AKT1;CALM3;PRKCD
prerank,NOD-like receptor signaling pathway,0.21382187735205813,0.9752139703052753,0.5058139534883721,0.6440909172125971,1.0,17/114,9.74%,PYCARD;RHOA;VDAC1;CARD6;TXN;VDAC3;CCL5;BRCC3;CYBA;YWHAE;MAPK1;TXN2;VDAC2;OAS1;MYD88;MAPK9;FADD
prerank,Progesterone-mediated oocyte maturation,0.2519656676156464,0.9635604071983502,0.5257936507936508,0.6679621102954614,1.0,10/46,15.70%,GNAI2;KRAS;ANAPC11;MAPK1;MAPK9;CCNA1;AKT1;CDC23;CDC26;GNAI3
prerank,Hepatitis B,-0.21014705259476865,-0.9616811572746838,0.5446985446985447,0.7173597259561183,1.0,31/111,25.10%,JUN;FOS;STAT3;DDX3X;BRAF;NFKBIA;CYCS;ATF6B;RAF1;IRF3;EP300;PIK3R1;JAK2;MAP2K7;AKT2;STAT5B;ATF2;TAB2;AKT3;ATF4;CREBBP;TYK2;NFATC1;CREB5;PIK3CB;TNF;CREB3L2;MAPK14;BCL2;NFATC3;E2F3
prerank,GnRH secretion,0.29259864377465483,0.9593736344561178,0.501010101010101,0.6731822427316165,1.0,9/24,21.70%,KRAS;MAPK1;MAP2K2;NRAS;AKT1;ARRB2;KCNN4;HRAS;PIK3CA
prerank,Acute myeloid leukemia,0.2431425533659667,0.9539649152617782,0.5153374233128835,0.6813229880606346,1.0,12/52,15.03%,SPI1;KRAS;MAPK1;EIF4EBP1;MYC;MAP2K2;JUP;CCNA1;NRAS;AKT1;CSF1R;CEBPA
prerank,Bile secretion,-0.3264372909812282,-0.952496324416156,0.5129224652087475,0.7306271388831443,1.0,8/17,31.41%,ATP1A1;ATP1B1;SCARB1;LDLR;NCEH1;RXRA;CA2;SLC4A2
prerank,MicroRNAs in cancer,-0.21470756732493881,-0.9495140716463781,0.5740365111561866,0.7277142248957356,1.0,30/93,25.10%,MCL1;STAT3;IRS2;PTGS2;GLS;SIRT1;RAF1;SOX4;BRCA1;EP300;PIK3R1;PLCG2;NOTCH1;PAK4;ABL1;FOXP1;EZH2;MDM4;HDAC5;CREBBP;TPM1;SPRY2;PIK3CB;SOCS1;DNMT1;MDM2;BCL2;ATM;RECK;E2F3
prerank,Arginine and proline metabolism,-0.31357067816813783,-0.9473788520646848,0.5110220440881763,0.7224859140253982,1.0,3/19,7.31%,SAT1;AMD1;SAT2
prerank,TGF-beta signaling pathway,0.24979886129978746,0.9467337251323952,0.5476673427991886,0.6940380250942241,1.0,6/41,10.40%,RHOA;RBX1;MAPK1;MYC;PPP2CB;TGFB1
prerank,Wnt signaling pathway,0.2268338791513966,0.9459785020593561,0.5348360655737705,0.6906026273454358,1.0,10/68,9.21%,RHOA;RBX1;RAC2;CTNNBIP1;RAC1;CSNK2A1;MYC;ROCK2;RUVBL1;MAPK9
prerank,AGE-RAGE signaling pathway in diabetic complications,-0.23402654927552885,-0.9444162736635849,0.5325443786982249,0.7194825202650655,1.0,18/52,24.29%,JUN;STAT3;EGR1;SERPINE1;PIK3R1;PLCG2;JAK2;PLCB1;FOXO1;AKT2;STAT5B;AKT3;PLCB2;NFATC1;PIK3CB;TNF;MAPK14;BCL2
prerank,Choline metabolism in cancer,0.23317871481341151,0.9409034006997953,0.5553398058252427,0.697945987772238,1.0,13/57,14.55%,RAC2;LYPLA1;RAC1;KRAS;MAPK1;EIF4EBP1;WASF2;MAPK9;MAP2K2;NRAS;WAS;AKT1;PIP5K1C
prerank,T cell receptor signaling pathway,-0.22735693573982446,-0.9393219568775092,0.5588822355289421,0.722196875718762,1.0,22/66,26.88%,JUN;FOS;NFKBIB;NFKBIA;RAF1;DLG1;PIK3R1;PAK4;MAP3K8;MAP2K7;AKT2;NFKBIE;VAV3;AKT3;NFATC1;PIK3CB;TNF;MAPK14;NFATC3;PDPK1;SOS2;CHUK
prerank,B cell receptor signaling pathway,-0.23279136018398527,-0.9384580143023286,0.5926640926640927,0.7139016564044749,1.0,8/58,11.25%,JUN;FOS;NFKBIB;NFKBIA;RAF1;INPP5D;PIK3R1;PLCG2
prerank,Epithelial cell signaling in Helicobacter pylori infection,0.24865849212663568,0.9382339262984947,0.5522682445759369,0.6991061076328311,1.0,17/45,21.99%,CDC42;RAC1;CCL5;ATP6V1F;ATP6V1G1;ATP6V0E1;MAPK9;LYN;ATP6V1E1;F11R;CSK;ATP6V0B;ATP6V1B2;ADAM10;ATP6V1A;PTPN11;IKBKG
prerank,Chemical carcinogenesis,-0.21436936412317611,-0.9380806612868149,0.5807692307692308,0.7048727191001355,1.0,7/88,5.04%,JUN;FOS;KLF4;STAT3;PTGS2;ATF6B;RAF1
prerank,Inflammatory mediator regulation of TRP channels,0.2508949700866698,0.930236848761931,0.576,0.7128379136290234,1.0,9/39,15.37%,PPP1CA;CALM2;IL1RAP;MAPK9;CALM1;GNAS;CALM3;PRKCD;PPP1CC
prerank,p53 signaling pathway,-0.2479675295995865,-0.9246290771753043,0.5769230769230769,0.7270642422840845,1.0,14/41,24.69%,GADD45B;CYCS;SERPINE1;SESN3;PPM1D;CCNG2;TNFRSF10B;MDM4;PMAIP1;GADD45A;ATR;MDM2;BCL2;ATM
prerank,Endometrial cancer,-0.24404061843689046,-0.9209562558359444,0.5784114052953157,0.7257624770867809,1.0,6/43,6.52%,GADD45B;TCF7;FOXO3;BRAF;RAF1;TCF7L2
prerank,Ferroptosis,0.26675141880796377,0.9083735695218343,0.6178217821782178,0.7608507885194961,1.0,6/29,8.52%,VDAC3;PCBP1;NCOA4;ACSL4;GPX4;VDAC2
prerank,NF-kappa B signaling pathway,-0.21725197364028506,-0.8982285267356616,0.6519916142557652,0.7693854638612249,1.0,8/63,8.66%,TNFAIP3;GADD45B;PTGS2;NFKBIA;CXCL3;CXCL2;ERC1;CCL4
prerank,RNA transport,0.191480492643034,0.8951411658556402,0.7330827067669173,0.7870215885986251,1.0,26/140,12.97%,GEMIN7;RPP25L;RAN;EIF4E2;SUMO2;KPNB1;EIF2S1;EIF3I;THOC7;EIF2S2;PHAX;EIF4EBP1;EIF3A;UBE2I;EIF3F;MAGOH;GEMIN2;POP4;EIF3H;SUMO1;STRAP;NUP37;CLNS1A;EIF2S3;PAIP1;NUP93
prerank,Type II diabetes mellitus,-0.27941664264636135,-0.8895957600416514,0.6244979919678715,0.7784141300263059,1.0,8/21,22.86%,IRS2;SOCS3;PIK3R1;INSR;SOCS4;PIK3CB;SOCS1;TNF
prerank,Mitophagy,-0.2252953491225692,-0.8848718431663741,0.6818181818181818,0.7789893604882034,1.0,6/51,8.11%,JUN;FOXO3;RHOT2;GABARAPL1;CITED2;USP15
prerank,Viral protein interaction with cytokine and cytokine receptor,-0.2697870219541498,-0.884114487812119,0.630801687763713,0.7704313724606847,1.0,6/25,8.66%,IL6ST;CXCL3;CXCR4;CXCL2;TNFRSF10D;CCL4
prerank,Relaxin signaling pathway,0.21133814134207687,0.8822727986582485,0.705765407554672,0.8109891134177644,1.0,16/68,16.51%,GNG5;GNAI2;GNB1;KRAS;GNB2;MAPK1;MAPK9;TGFB1;MAP2K2;GNB4;NRAS;GNAS;AKT1;SMAD2;GNAI3;ARRB2
prerank,C-type lectin receptor signaling pathway,-0.20925962043487206,-0.8772041861022163,0.706,0.7761730363412784,1.0,25/70,26.88%,JUN;PTGS2;NFKBIA;PLK3;IL12A;RAF1;MAPKAPK2;PIK3R1;PLCG2;IRF9;ITPR1;AKT2;IRF1;AKT3;NLRP3;NFATC1;PIK3CB;TNF;MDM2;NFKB2;MAPK14;NFATC3;SYK;BCL3;CHUK
prerank,RNA polymerase,0.2624598310207691,0.8689176401460038,0.6628352490421456,0.8349749199404961,1.0,6/26,14.70%,POLR3K;POLR2L;POLR2G;POLR1D;POLR3GL;POLR2E
prerank,Vasopressin-regulated water reabsorption,0.24556356510289762,0.862333845595639,0.6910229645093946,0.8445951097522855,1.0,10/33,20.91%,RAB5C;DYNLL1;DCTN2;ARHGDIB;DYNC1LI1;RAB11A;GNAS;DYNC2LI1;DYNC1I2;DCTN1
prerank,PI3K-Akt signaling pathway,0.18252241049564197,0.8585346666355528,0.8096234309623431,0.8469315079801799,1.0,33/147,21.99%,YWHAB;GNG5;IL3RA;GNB1;YWHAH;EIF4E2;RAC1;IL2RA;KRAS;YWHAE;GNB2;IL2RG;MAPK1;EIF4EBP1;MYC;PPP2CB;MAP2K2;GNB4;NRAS;AKT1;CSF1R;PPP2R5A;IFNAR1;YWHAQ;YWHAG;HRAS;ITGB7;ITGB1;PPP2R1A;PIK3CA;PKN1;JAK1;IKBKG
prerank,GnRH signaling pathway,-0.22240385898335088,-0.8579478767461193,0.7306122448979592,0.8072548518083887,1.0,8/48,14.04%,JUN;EGR1;RAF1;MAP3K3;MAP3K4;ITPR1;PLCB1;MAP2K7
prerank,Chronic myeloid leukemia,0.2112973566408954,0.8474405084551169,0.7504990019960079,0.865455365426487,1.0,20/59,25.75%,BAX;HDAC1;KRAS;MAPK1;MYC;TGFB1;MAP2K2;NRAS;AKT1;BAK1;HDAC2;HRAS;SMAD3;PTPN11;PIK3CA;IKBKG;TGFBR1;DDB2;CTBP2;STAT5A
prerank,Arrhythmogenic right ventricular cardiomyopathy,0.26749462746633146,0.8464053581934794,0.6964285714285714,0.8617457763913592,1.0,6/21,19.63%,ACTG1;CACNA2D4;JUP;LMNA;ITGB7;ITGB1
prerank,Gastric cancer,-0.20802123424693736,-0.8355804211532493,0.788135593220339,0.8413060445754922,1.0,21/59,28.59%,GADD45B;TCF7;BRAF;RAF1;TCF7L2;PIK3R1;AKT2;FRAT1;RXRB;AKT3;GADD45A;CTNNB1;PIK3CB;DVL2;BCL2;E2F3;FGF18;SOS2;RXRA;TGFBR2;FRAT2
prerank,Lysine degradation,-0.22791458544537657,-0.835264697048219,0.7411273486430062,0.8315362452904731,1.0,11/37,20.47%,KMT2E;ASH1L;EHMT2;KMT2B;KMT2C;NSD1;EHMT1;KMT2D;EZH2;SETD2;DOT1L
prerank,Amoebiasis,0.22104803426894232,0.814112363012765,0.7853107344632768,0.9196528125652318,1.0,15/37,31.24%,RAB5C;VCL;TGFB1;GNAS;ACTN4;ITGB2;RAB7A;GNA15;PIK3CA;PRDX1;LAMA5;CASP3;RAB5B;PRKCB;SERPINB6
prerank,Mismatch repair,-0.2596966629928351,-0.8135348793136173,0.7325349301397206,0.8598243124049487,1.0,6/19,21.60%,LIG1;RFC1;MSH3;POLD1;MLH3;POLD2
prerank,Autophagy,0.17900668244117704,0.8113690603113932,0.8785578747628083,0.9182563445331045,1.0,26/107,22.16%,VAMP8;RRAGC;SH3GLB1;SNAP29;KRAS;EIF2S1;WDR41;MAPK1;PPP2CB;RRAGA;MAPK9;MAP2K2;RAB8A;NRAS;AKT1;PRKCD;BECN1;LAMP2;HRAS;ATG4C;GABARAPL2;RAB7A;WIPI2;NRBF2;PIK3CA;RAB1A
prerank,Fructose and mannose metabolism,0.2822221577197776,0.8097189361591478,0.7426900584795322,0.9152108001230059,1.0,4/15,20.13%,PFKP;HK1;SORD;GMDS
prerank,Insulin signaling pathway,0.18465049710972453,0.805472563373432,0.8555133079847909,0.9161369227350517,1.0,18/89,19.33%,PPP1CA;EIF4E2;KRAS;MAPK1;EIF4EBP1;CALM2;MAPK9;MAP2K2;HK1;CALM1;NRAS;AKT1;CALM3;PPP1CC;PRKAR2A;FLOT2;HRAS;PRKCI
prerank,ECM-receptor interaction,0.2723955915958387,0.7932941894227155,0.7287784679089027,0.9302254074102907,1.0,4/16,19.63%,CD36;CD47;ITGB7;ITGB1
prerank,Protein processing in endoplasmic reticulum,0.16899048850640042,0.7882753709116275,0.9353535353535354,0.9322357681219826,1.0,21/129,16.67%,RBX1;CAPN1;BAX;SEC61B;EIF2S1;DAD1;SEC61G;TRAM1;SSR3;MAPK9;DDOST;BCAP31;UBE2J1;UBE2D2;EDEM2;CAPN2;BAK1;EIF2AK1;DNAJA2;RPN1;UBE2J2
prerank,Neuroactive ligand-receptor interaction,0.2158839267439468,0.7864011603680993,0.8292682926829268,0.9289176426391562,1.0,4/33,6.40%,TSPO;TBXA2R;S1PR4;CYSLTR1
prerank,Aldosterone-regulated sodium reabsorption,0.26838746672812974,0.7826992253967913,0.7432712215320911,0.9289955628836608,1.0,3/15,6.47%,KRAS;MAPK1;SLC9A3R2
prerank,Mineral absorption,0.252046421390888,0.7823130111777086,0.786692759295499,0.9235306686873106,1.0,5/19,16.12%,ATOX1;HMOX2;MT2A;SLC39A4;SLC30A1
prerank,Antigen processing and presentation,0.23998050607959914,0.7809558708869424,0.7568627450980392,0.9195801293932007,1.0,6/23,26.92%,RFXANK;PSME2;PSME1;RFXAP;TAP1;CANX
prerank,Melanoma,0.21906482014694204,0.7739418723366287,0.8187134502923976,0.9239896382408017,1.0,7/33,14.05%,BAX;KRAS;MAPK1;MAP2K2;NRAS;AKT1;BAK1
prerank,N-Glycan biosynthesis,0.21062120084918784,0.7722577559667281,0.8466386554621849,0.9203304587676746,1.0,11/37,26.28%,DAD1;ALG2;DDOST;SRD5A3;MGAT4B;RPN1;STT3A;MGAT2;DPM3;DPM2;RPN2
prerank,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.2548049908583035,0.7707007589832214,0.7947154471544715,0.9167494224567129,1.0,7/18,26.77%,PIGC;PIGS;PIGP;PIGT;PIGK;DPM2;PIGN
prerank,Various types of N-glycan biosynthesis,0.23278979860741247,0.7687991188012672,0.8048780487804879,0.9135509936993168,1.0,9/27,26.28%,DAD1;ALG2;DDOST;MGAT4B;RPN1;STT3A;MGAT2;HEXA;RPN2
prerank,Ether lipid metabolism,-0.25919568415890143,-0.758499753245687,0.7996031746031746,0.9323259563272602,1.0,16/16,74.14%,PLA2G6;PLA2G12A;CHPT1;PLD4;CEPT1;LPCAT1;AGPS;PAFAH1B2;LPCAT2;PAFAH1B1;PLD3;PLA2G4A;LPCAT4;PLD1;PAFAH1B3;GDPD1
prerank,Glycerolipid metabolism,0.22364060390327742,0.7511884322839341,0.8407766990291262,0.9303941620570039,1.0,25/25,77.70%,AGPAT2;AGPAT3;AKR1A1;ALDH2;ALDH9A1;AKR1B1;MGLL;AGPAT4;MBOAT1;AGPAT1;LCLAT1;DGKE;MBOAT2;DGKA;AGK;PNPLA2;LPIN2;GLA;AGPAT5;DGKD;DGKG;DGAT1;LPIN1;DGKZ;GK
prerank,Glycerophospholipid metabolism,0.19570255316767304,0.7506313821711024,0.8910505836575876,0.9253859772223261,1.0,19/50,38.17%,LYPLA1;MBOAT7;PCYT2;AGPAT2;CDS2;PLA2G15;AGPAT3;PTDSS1;PLD1;LYPLA2;ADPRM;LPCAT4;PEMT;LPCAT3;PLA2G4A;GNPAT;PLD3;PCYT1A;CDIPT
prerank,AMPK signaling pathway,-0.16811111206066495,-0.7170340454747957,0.9447852760736196,0.9663804816003237,1.0,28/75,30.80%,FOXO3;IRS2;SIRT1;PFKFB3;ULK1;PIK3R1;INSR;CRTC2;SREBF1;FOXO1;PRKAG2;AKT2;PPP2R2A;AKT3;ADIPOR2;CREB5;PRKAG1;PIK3CB;CREB3L2;PPP2R1B;PPP2R2D;PDPK1;TSC1;AKT1S1;PPP2R5C;TSC2;RPTOR;STRADA
prerank,Salivary secretion,-0.20437021138344766,-0.7082917529411741,0.902,0.9625123069781203,1.0,9/29,25.00%,ATP1A1;LYZ;ITPR1;PLCB1;PLCB2;ATP1B1;VAMP2;BST1;ADRB2
prerank,Base excision repair,0.2025307066136649,0.6905772902683018,0.9017013232514177,0.9761332317003436,1.0,3/27,6.56%,MPG;PARP1;APEX1
prerank,Cell adhesion molecules,0.19692940791763863,0.6884073805988676,0.91015625,0.971780492194646,1.0,6/31,19.63%,CD99;SELPLG;ITGB2;F11R;ITGB7;ITGB1
prerank,Glycosphingolipid biosynthesis,0.21254990615293015,0.6812997950764306,0.9203354297693921,0.9710016271063256,1.0,8/23,29.06%,GLB1;FUT7;B3GALT4;ST6GALNAC4;HEXA;ST6GALNAC6;ST3GAL4;SLC33A1
prerank,Toxoplasmosis,0.16162346864314536,0.6621419826068674,0.9729206963249516,0.9764876958546406,1.0,25/63,32.33%,GNAI2;TNFRSF1A;MAPK1;MYD88;MAPK9;TGFB1;IFNGR2;AKT1;GNAI3;IL10RB;ITGB1;IRAK1;IFNGR1;JAK1;IKBKG;MAP3K7;LAMA5;CASP3;MAP2K3;MAPK12;IRAK4;PPIF;MAPK3;BAD;STAT1
prerank,Other types of O-glycan biosynthesis,0.19158425248658825,0.6480056273844168,0.9455909943714822,0.9778657420165056,1.0,15/26,44.47%,GALNT1;C1GALT1C1;MFNG;GXYLT1;LFNG;GALNT7;XXYLT1;GALNT11;PLOD3;GALNT4;GALNT6;GALNT2;B4GALT1;B4GALT3;POFUT1
prerank,African trypanosomiasis,-0.21062272814681893,-0.6399867765424078,0.925531914893617,0.9933909199266688,1.0,8/17,37.96%,IL12A;PLCB1;PLCB2;TNF;HBB;ICAM1;HBA1;HBA2
prerank,Nucleotide excision repair,0.17422365425828737,0.6340152081950543,0.9673469387755103,0.9782381211187234,1.0,12/39,25.27%,RBX1;CETN2;RPA3;CUL4A;GTF2H5;GTF2H3;RPA1;ERCC4;RPA2;ERCC1;CUL4B;DDB2
prerank,Aminoacyl-tRNA biosynthesis,0.21735499544062933,0.6262843508069563,0.9362549800796812,0.9753657774151984,1.0,6/16,36.75%,IARS2;FARSA;FARS2;FARSB;GATC;TARS2
prerank,Sphingolipid metabolism,-0.16750653858761422,-0.5791078920843853,0.9758064516129032,0.9995484436257286,1.0,2/27,7.51%,NEU1;SMPD4
prerank,Pyrimidine metabolism,-0.1465374860956435,-0.5395878849590634,0.9917184265010351,0.9942605309008916,1.0,6/38,20.50%,DPYD;AK9;ENTPD4;TK2;ENTPD6;NT5C2
