anchor,partner,anchor_lspc,anchor_hspc,partner_lspc,partner_hspc,dual_lspc,dual_hspc,anchor_specificity,dual_specificity,efficacy_loss,efficacy_retention,specificity_gain_abs,specificity_gain_ratio,composite_score
CD9,CD74,38.18788668186259,11.29844762002673,89.09150113969392,88.99969158013776,34.87463366981439,10.65076590932456,3.379624205185019,3.2740706063850995,3.313253012048193,91.32381155403965,-0.10555359879991943,0.9687676521436972,0.4513413778302023
S100A10,RTN4,43.70726147834581,28.48771460882081,76.70954086616737,65.66258867071039,37.70758710517747,19.533257941811453,1.5341956307433038,1.9303311760037485,5.999674373168347,86.27304898491339,0.3961355452604447,1.2582040629776274,0.4511720221875892
TAGLN2,CD74,88.04135460761967,83.7051506116994,89.09150113969392,88.99969158013776,79.55063497232172,76.78626503546829,1.0517907461308387,1.0359873468025853,8.49071963529795,90.35598705501619,-0.015803399328253365,0.9849747686159168,0.4509897653086682
CD63,CD74,69.96906545099316,68.3149994859669,89.09150113969392,88.99969158013776,63.30999674373168,63.79150817312635,1.0241973472900125,0.9924362367429544,6.659068707261476,90.48283885980221,-0.0317611105470581,0.9689892669307367,0.45082613877165817
CAPNS1,HCST,43.14555519374797,22.524930605530997,65.81732334744383,32.03454302457078,32.25333767502442,9.334841163770946,1.9153728185220478,3.454786463183207,10.892217518723548,74.75471698113206,1.539413644661159,1.803714885047294,0.4507442671387183
CD99,CD74,89.77531748616086,78.35920633288784,89.09150113969392,88.99969158013776,80.99153370237707,71.27583016346253,1.145674848082707,1.1362953924386836,8.78378378378379,90.21581429089589,-0.009379455644023427,0.9918131608983823,0.4506100986722783
ANXA1,CD74,83.14881146206447,62.16716356533361,89.09150113969392,88.99969158013776,74.62552914360143,54.3744217127583,1.337482188526961,1.372412880544001,8.523282318463046,89.74936361856275,0.03493069201704002,1.026116753042903,0.45049335269366575
CD9,MYADM,38.18788668186259,11.29844762002673,66.15923152067731,71.18330420479079,30.576359492022142,6.980569548678935,3.379624205185019,4.379582453319233,7.611527189840444,80.06821573225325,0.999958248134214,1.295878531879396,0.4503389910679769
S100A10,ITM2B,43.70726147834581,28.48771460882081,81.70791273200912,80.68263596175593,38.74959296646043,23.14177033000925,1.5341956307433038,1.6743714090362725,4.95766851188538,88.65710560625814,0.14017577829296868,1.091367603638041,0.4502943169459392
HCST,PTPRC,65.81732334744383,32.03454302457078,82.39986974926734,64.63452246324664,55.527515467274505,21.16788321167883,2.0545093709497273,2.6230725027874913,10.289807880169327,84.3661100803958,0.568563131837764,1.2767391280259468,0.45025870699386716
VIM,CD74,89.62064474112667,80.15832219594942,89.09150113969392,88.99969158013776,80.49495278410942,70.65899043898428,1.118031468904503,1.1391871451442912,9.125691957017253,89.8174221091834,0.0211556762397882,1.0189222547201802,0.4501448943579064
IL2RG,PCBP2,44.51318788668186,16.305130050375244,84.34549006838164,85.18556595044721,40.43471182025399,15.307905829135397,2.729843791823401,2.6412542001074955,4.078476066427875,90.83760058522311,-0.08858959171590541,0.9675477432147384,0.4497585233403203
EZR,HNRNPU,29.648323021817,33.453274390870774,78.23184630413546,78.74987149172406,26.62813415825464,29.63914876118022,0.8862342275134694,0.8983805841463783,3.0201888635623604,89.81328940142778,0.012146356632908972,1.0137055828536303,0.44967376483878435
CAPNS1,HNRNPK,43.14555519374797,22.524930605530997,82.83946597199609,84.0649737843117,38.855421686746986,20.417394880230287,1.9153728185220478,1.9029616144983066,4.290133507000981,90.0566037735849,-0.012411204023741185,0.9935202150183389,0.44966245866673743
CTSA,EEF1D,36.144578313253014,24.046468592577362,83.27092152393357,89.83242520818341,32.73363725170954,22.7716664953223,1.5030512743619766,1.4374090648731586,3.4109410615434754,90.56306306306305,-0.06564220948881805,0.956327365134844,0.4495332048408744
S100A10,CYBA,43.70726147834581,28.48771460882081,80.75545424943016,58.918474349748124,36.950504721589056,17.970597306466537,1.5341956307433038,2.056050115717512,6.756756756756758,84.54088284596759,0.5218544849742082,1.3401485928632024,0.44879713847854835
IL1RAP,CD74,31.773038098339303,10.157294129741956,89.09150113969392,88.99969158013776,28.402800390752198,8.97501799115863,3.1277926876829283,3.164298513965651,3.370237707587105,89.39277478862414,0.0365058262827227,1.011671434115976,0.4487891652572568
SLC9A3R1,HNRNPK,41.6151090849886,35.416880847126556,82.83946597199609,84.0649737843117,37.47964832302182,32.82615400431788,1.1749745634023394,1.1417270080157416,4.135460761966783,90.06259780907669,-0.03324755538659785,0.9717035956162967,0.44865061127605355
IL1RAP,PCBP2,31.773038098339303,10.157294129741956,84.34549006838164,85.18556595044721,28.850537284272225,9.550735067338337,3.1277926876829283,3.0204499057899064,2.922500814067078,90.80194722008711,-0.10734278189302193,0.9656809793322518,0.4486425970057845
TAGLN2,ENO1,88.04135460761967,83.7051506116994,85.44448062520351,81.06302045851753,78.67958319765549,72.54035159864296,1.0517907461308387,1.0846170007001545,9.361771409964177,89.3666204345816,0.03282625456931587,1.0312098720112075,0.4484744149013738
IL3RA,RTN4,33.46629762292413,11.833042047907885,76.70954086616737,65.66258867071039,28.66330185607294,8.882492032486892,2.827968456377132,3.2265804653453136,4.80299576685119,85.64826076380443,0.3986120089681817,1.1409534848485678,0.44817190426743125
CD9,EEF1D,38.18788668186259,11.29844762002673,83.27092152393357,89.83242520818341,34.57342885053728,10.517117302354272,3.379624205185019,3.287035869318429,3.6144578313253035,90.53506714986142,-0.09258833586658977,0.9726039552786547,0.4480459189559777
EZR,ITM2B,29.648323021817,33.453274390870774,81.70791273200912,80.68263596175593,26.432758059264085,28.47743394674617,0.8862342275134694,0.9281675428042342,3.2155649625529144,89.15431081823174,0.04193331529076483,1.0473162895191017,0.44786821985569697
TGFB1,PTPRC,53.80983393031586,34.67667317775265,82.39986974926734,64.63452246324664,46.49951155975253,24.899763544772284,1.5517140857316054,1.8673930008670245,7.310322370563334,86.41452344931922,0.3156789151354191,1.2034388409811865,0.447856563003367
TYROBP,PTGES3,72.33800065125367,18.926698879407834,78.74470856398567,70.07299270072993,60.35493324649951,13.611596586820191,3.8218063966535802,4.433756106820617,11.983067404754152,83.43461625028135,0.6119497101670368,1.1601205416116491,0.44777056675975857
EZR,PCBP2,29.648323021817,33.453274390870774,84.34549006838164,85.18556595044721,26.67697818300228,31.66443918988383,0.8862342275134694,0.8424635459193247,2.9713448388147192,89.9780340472268,-0.043770681594144656,0.9506104817041955,0.4477016361564268
CTSC,HCST,60.485183979159885,40.74226380178884,65.81732334744383,32.03454302457078,44.65971996092478,14.629382132209315,1.4845443966740897,3.052532706073671,15.825464018235103,73.83580080753701,1.5679883093995812,2.056208431969051,0.4475784195076641
CD63,PTPRC,69.96906545099316,68.3149994859669,82.39986974926734,64.63452246324664,60.59915337023771,46.160172715122854,1.0241973472900125,1.3127732638903438,9.369912080755448,86.60849331006399,0.2885759166003312,1.2817581175775277,0.4474712623803365
EZR,EEF1D,29.648323021817,33.453274390870774,83.27092152393357,89.83242520818341,26.61999348746337,31.65415852780919,0.8862342275134694,0.8409369823271486,3.028329534353631,89.78583196046128,-0.04529724518632072,0.9488879533422983,0.44666429754299036
TYROBP,CD164,72.33800065125367,18.926698879407834,78.06903288830999,77.09468489770741,59.30478671442527,13.01531818649121,3.8218063966535802,4.556187538191395,13.033213936828396,81.98289444069322,0.7343811415378148,1.192155505883513,0.4466335292803568
CAPNS1,ITM2B,43.14555519374797,22.524930605530997,81.70791273200912,80.68263596175593,38.31813741452296,19.492135293512902,1.9153728185220478,1.965724694235042,4.827417779225009,88.81132075471699,0.050351875712994154,1.0262882897919827,0.4465741975592346
ANXA1,ENO1,83.14881146206447,62.16716356533361,85.44448062520351,81.06302045851753,73.51839791598827,51.536958980158325,1.337482188526961,1.4264902873684275,9.630413546076198,88.41785784217741,0.08900809884146654,1.06654899751562,0.44653969415296035
IL2RG,PTGES3,44.51318788668186,16.305130050375244,78.74470856398567,70.07299270072993,38.61120156300879,12.93307288989411,2.729843791823401,2.985231480578497,5.901986323673071,86.74103877103146,0.2553876887550963,1.093553957013969,0.4464745782929121
EMP3,PCBP2,70.35981764897427,68.28415749974299,84.34549006838164,85.18556595044721,62.76457180071638,60.933484116377095,1.030382300124871,1.0300336945635586,7.595245848257889,89.20513710517183,-0.0003486055613124428,0.9996616735737113,0.44600825524779353
CD9,SPN,38.18788668186259,11.29844762002673,74.0882448713774,59.78204996401768,30.022793878215566,6.764675645111545,3.379624205185019,4.43751599293829,8.16509280364702,78.61863142187167,1.0578917877532712,1.3130205382392084,0.4459877464970219
TYROBP,CTSC,72.33800065125367,18.926698879407834,60.485183979159885,40.74226380178884,48.10322370563335,7.895548473321682,3.8218063966535802,6.091677125537701,24.234776945620318,66.49786180508666,2.2698707288841207,1.5939261420650839,0.4459828454696393
IL2RG,HCST,44.51318788668186,16.305130050375244,65.81732334744383,32.03454302457078,33.254640182351025,7.957232445769508,2.729843791823401,4.178646503348713,11.258547704330837,74.70738844184345,1.4488027115253117,1.5307273316754813,0.4459770777854829
EMP3,ENO1,70.35981764897427,68.28415749974299,85.44448062520351,81.06302045851753,62.455226310647994,58.363318597717694,1.030382300124871,1.0700926149952563,7.904591338326277,88.76547495082725,0.03971031487038523,1.0385393992749805,0.44581289049765555
EMP3,PTPRC,70.35981764897427,68.28415749974299,82.39986974926734,64.63452246324664,60.55845001628134,45.22463246633083,1.030382300124871,1.3390293670600484,9.80136763269293,86.06965174129354,0.3086470669351773,1.2995461654356568,0.44578061205322655
ANXA1,CYBA,83.14881146206447,62.16716356533361,80.75545424943016,58.918474349748124,69.87951807228916,37.873959082964944,1.337482188526961,1.8450057706786789,13.269293389775314,84.04151165067555,0.5075235821517179,1.3794619371422658,0.4455837373609636
CD63,ENO1,69.96906545099316,68.3149994859669,85.44448062520351,81.06302045851753,62.19472484532726,59.86429526061478,1.0241973472900125,1.038911185096,7.774340605665898,88.8888888888889,0.01471383780598745,1.0143662135475353,0.4451801363347439
IL3RA,PTGES3,33.46629762292413,11.833042047907885,78.74470856398567,70.07299270072993,28.71214588082058,9.118947260203557,2.827968456377132,3.1482798158396066,4.754151742103552,85.79421065434201,0.3203113594624747,1.1132655347481566,0.4449866212448338
CTSA,ITM2B,36.144578313253014,24.046468592577362,81.70791273200912,80.68263596175593,32.17193096711169,21.44546108769405,1.5030512743619766,1.500104415155557,3.972647346141322,89.009009009009,-0.002946859206419683,0.9980394153834369,0.44489770208472407
TIMP1,ENO1,52.92250081406708,28.82697645728385,85.44448062520351,81.06302045851753,47.14262455226311,25.835303793564307,1.8358035255261687,1.8246659788853425,5.77987626180397,89.07860329180126,-0.011137546640826113,0.9939331488985816,0.444836139126965
HCST,ENO1,65.81732334744383,32.03454302457078,85.44448062520351,81.06302045851753,58.726799088244874,29.063431685000513,2.0545093709497273,2.020572764839315,7.090524259198958,89.2269635126778,-0.03393660611041227,0.9834818927622002,0.4444379872578684
TGFB1,HNRNPK,53.80983393031586,34.67667317775265,82.83946597199609,84.0649737843117,47.86714425268642,31.119564099928034,1.5517140857316054,1.5381194280086046,5.9426896776294384,88.95612708018153,-0.013594657723000836,0.9912389416014155,0.4441009025147577
CD63,ITM2B,69.96906545099316,68.3149994859669,81.70791273200912,80.68263596175593,61.98306740475415,59.19605222576334,1.0241973472900125,1.0470634106638557,7.985998046239004,88.58638743455498,0.022866063373843115,1.0223258373343242,0.44407524034146706
